CODUSU;nro_hogar;realizada;ano4;trimestre;region;mas_500;aglomerado;pondera;iv1;iv1_esp;iv2;iv3;iv3_esp;iv4;iv5;iv6;iv7;iv7_esp;iv8;iv9;iv10;iv11;iv12_1;iv12_2;iv12_3;ii1;ii2;ii3;ii3_1;ii4_1;ii4_2;ii4_3;ii5;ii5_1;ii6;ii6_1;ii7;ii7_esp;ii8;ii8_esp;ii9;v1;v2;v21;v22;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19_a;v19_b;ix_tot;ix_men10;ix_mayeq10;itf;decifr;idecifr;rdecifr;gdecifr;pdecifr;adecifr;ipcf;deccfr;ideccfr;rdeccfr;gdeccfr;pdeccfr;adeccfr;vii1_1;vii1_2;vii2_1;vii2_2;vii2_3;vii2_4;idimph
444150;1;1;2015;2;43;S;2;624;1; ;1;1; ;4;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;16500;8;8;8;8; ;8;8250,00;9;9;9;9; ;9;2;0;98;0;0;0;0
444151;1;1;2015;2;1;S;32;1273;2; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;4;0;4;35000;10; ;10;10; ;10;8750,00;9; ;9;9; ;8;1;0;96;0;0;0;10000
444153;1;1;2015;2;44;N;9;135;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;10800;6;6;4; ;6;3;5400,00;7;7;5; ;8;5;2;0;98;0;0;0;0
444154;1;1;2015;2;1;S;33;985;1; ;2;1; ;1;1;1;1; ;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;2800;1; ;1;1; ;1;1400,00;2; ;2;2; ;2;2;0;98;0;0;0;0
444155;1;1;2015;2;44;N;20;78;1; ;1;1; ;4;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;0;1;11500;6;6;4; ;6;3;11500,00;10;10;9; ;10;8;1;0;98;0;0;0;0
444157;1;1;2015;2;1;S;33;1196;2; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;10500;6; ;5;6; ;6;5250,00;7; ;7;7; ;8;2;0;98;0;0;0;10000
444158;1;1;2015;2;43;S;34;787;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;38000;10;10;10;10; ;10;12666,67;10;10;10;10; ;10;2;1;98;0;0;0;100
444160;1;1;2015;2;44;N;93;69;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;6;2;4;18000;8;9;7; ;9;8;3000,00;4;4;3; ;5;4;2;1;98;0;0;0;0
444161;1;1;2015;2;40;N;19;242;1; ;3;1; ;3;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;5;1;4;5800;2;3;3; ;3;2;1160,00;1;1;1; ;1;1;1;2;3;0;0;0;0
444162;1;1;2015;2;43;S;5;522;1; ;2;1; ;4;1;1;1; ;1;1;1;2;2;1;2;2;2;2;0;1;1;2;2;0;2;0;3; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;9500;5;5;5;5; ;5;1357,14;2;2;1;1; ;1;2;0;98;0;0;0;0
444164;1;1;2015;2;40;N;25;95;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;34900;10;10;10; ;10;10;8725,00;9;9;10; ;9;10;2;0;98;0;0;0;0
444166;1;1;2015;2;43;S;2;612;1; ;2;2; ;4;2;1;1; ;1;2;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;10000;5;5;5;5; ;5;3333,33;5;5;4;5; ;4;1;0;98;0;0;0;0
444167;1;1;2015;2;1;S;33;1592;1; ;1;1; ;2;2;1;1; ;1;1;1;2;2;1;2;1;1;2;0;1;2;2;2;0;2;0;2; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;9600;5; ;5;5; ;5;3200,00;4; ;4;4; ;5;2;0;1;0;0;0;0
444168;1;1;2015;2;42;N;26;136;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;25000;10;10;10; ;10;10;6250,00;8;8;9; ;8;9;2;0;98;0;0;0;0
444170;1;1;2015;2;40;N;22;109;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;8; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;18200;8;9;9; ;9;9;18200,00;10;10;10; ;10;10;1;0;98;0;0;0;0
444171;1;1;2015;2;43;S;34;624;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;9600;5;5;5;5; ;5;4800,00;7;7;6;7; ;6;1;2;98;0;0;0;10000
444173;1;1;2015;2;41;N;15;173;1; ;3;1; ;2;2;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;10600;6;6;7; ;6;7;3533,33;5;5;7; ;5;7;2;0;98;0;0;0;0
444175;1;1;2015;2;40;N;18;258;1; ;2;1; ;3;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;13500;7;7;7; ;7;9;3375,00;5;5;6; ;5;7;2;0;98;0;0;0;0
444176;1;1;2015;2;44;N;93;76;2; ;1;1; ;4;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;12200;6;7;5; ;7;6;3050,00;4;4;3; ;5;4;2;0;98;0;0;0;0
444177;1;1;2015;2;43;N;3;149;1; ;3;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;8600;4;5;5; ;5;5;2150,00;3;3;2; ;3;2;2;0;98;0;0;0;0
444178;1;1;2015;2;1;S;33;434;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;7400;4; ;3;4; ;4;1850,00;2; ;2;2; ;3;1;0;98;0;0;0;0
444179;1;1;2015;2;41;N;12;244;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;1;2;4;4;2;0;1;2;2;2;0;2;0;3; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;0;7;15000;7;8;9; ;8;9;2142,86;3;3;4; ;3;4;1;5;98;0;0;0;10000
444180;1;1;2015;2;43;S;4;635;2; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7400;4;4;4;3; ;3;7400,00;9;9;8;9; ;9;1;0;98;0;0;0;0
444181;1;1;2015;2;41;N;15;126;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;20000;9;9;10; ;9;10;20000,00;10;10;10; ;10;10;97;0;97;0;0;0;0
444183;1;1;2015;2;40;S;29;337;1; ;3;1; ;4;1;1;1; ;1;1;1;2;1;2;2;3;2;1;1;1;1;2;2;0;2;0;8; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;0;2;8800;5;5;5;4; ;5;4400,00;6;6;8;6; ;7;1;0;98;0;0;0;0
444184;1;1;2015;2;1;S;33;1597;1; ;3;1; ;2;1;1;1; ;1;1;1;2;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;14100;7; ;7;7; ;7;3525,00;5; ;5;5; ;6;2;0;98;0;0;0;10100
444187;1;1;2015;2;1;S;32;559;1; ;5;1; ;1;1;1;1; ;1;1;1;1;1;2;2;5;2;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;31500;10; ;10;10; ;9;10500,00;10; ;10;10; ;9;2;0;1;3;0;0;0
444188;1;1;2015;2;41;N;15;158;2; ;2;1; ;4;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3; ;2; ;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;0;2;3500;1;1;2; ;1;1;1750,00;2;2;3; ;2;3;1;0;2;0;0;0;0
444189;1;1;2015;2;43;N;6;180;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;3;1;1;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;26000;10;10;10; ;10;10;6500,00;8;8;8; ;8;8;2;0;1;0;0;0;0
444190;1;1;2015;2;41;N;15;82;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;1;2;0;2;1;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;7600;4;4;5; ;4;4;3800,00;5;6;7; ;6;7;1;2;98;0;0;0;0
444191;1;1;2015;2;41;N;7;325;2; ;1;1; ;4;1;1;1; ;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000;1;1;1; ;1;1;2000,00;3;3;4; ;3;4;2;0;98;0;0;0;0
444192;1;1;2015;2;44;N;93;62;1; ;1;1; ;4;1;1;1; ;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;6000;3;3;2; ;3;3;6000,00;8;8;6; ;8;7;1;0;98;0;0;0;0
444194;1;1;2015;2;43;N;38;90;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;25000;10;10;10; ;10;10;12500,00;10;10;10; ;10;10;1;2;98;0;0;0;0
444195;1;1;2015;2;40;N;25;149;1; ;4;1; ;2;2;1;1; ;1;1;1;1;1;2;2;4;3;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;4;4;8900;5;5;5; ;5;5;1112,50;1;1;1; ;1;1;2;0;1;3;0;0;0
444197;1;1;2015;2;43;S;5;288;1; ;1;1; ;4;1;1;1; ;1;1;1;3;2;1;2;1;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;13000;7;7;7;7; ;6;6500,00;8;8;8;8; ;8;1;0;2;0;0;0;0
444199;1;1;2015;2;41;N;8;216;1; ;4;1; ;4;1;1;1; ;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;5000;2;2;3; ;2;3;1666,67;2;2;3; ;2;3;1;2;98;0;0;0;0
444200;1;1;2015;2;43;S;2;780;1; ;3;1; ;3;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;8400;4;5;5;4; ;4;4200,00;6;6;6;6; ;5;96;0;1;2;0;0;0
444201;1;1;2015;2;1;S;33;1864;1; ;3;1; ;1;1;1;2; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;26700;10; ;10;10; ;10;6675,00;8; ;8;8; ;9;2;0;98;0;0;0;0
444202;1;1;2015;2;43;N;3;265;2; ;2;1; ;9;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;6600;3;3;3; ;3;3;3300,00;5;5;4; ;5;3;1;2;98;0;0;0;0
444203;1;1;2015;2;43;N;38;108;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;9600;5;5;5; ;5;5;1600,00;2;2;2; ;2;2;1;3;98;0;0;0;10000
444204;1;1;2015;2;43;S;4;713;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;13600;7;7;7;7; ;7;6800,00;8;8;8;8; ;8;1;2;98;0;0;0;0
444205;1;1;2015;2;1;S;33;1113;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3600;1; ;1;1; ;1;1800,00;2; ;2;2; ;3;97;0;1;0;0;0;0
444207;1;1;2015;2;44;N;31;113;1; ;5;1; ;4;1;1;1; ;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;50000;10;10;10; ;10;10;16666,67;10;10;10; ;10;9;2;0;1;0;0;0;0
444208;1;1;2015;2;41;N;12;241;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;10000;5;5;7; ;6;7;3333,33;5;5;7; ;5;7;1;0;2;0;0;0;0
444209;1;1;2015;2;43;N;36;109;1; ;3;2; ;2;2;1;1; ;1;1;1;3;2;2;2;3;1;2;0;1;1;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;5500;2;3;3; ;3;2;1833,33;2;2;2; ;3;2;2;0;98;0;0;0;0
444210;1;1;2015;2;44;N;17;255;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;3;0;3;30000;10;10;9; ;10;10;10000,00;10;10;8; ;10;9;2;0;1;0;0;0;0
444211;1;1;2015;2;41;N;12;228;1; ;3;2; ;4;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;4;1;3;7000;3;3;5; ;4;5;1750,00;2;2;3; ;2;3;1;0;98;0;0;0;0
444213;1;1;2015;2;44;N;20;75;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;13000;7;7;5; ;7;4;3250,00;5;5;3; ;5;2;2;0;98;0;0;0;10000
444214;1;1;2015;2;41;N;15;169;2; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;2;1;2;2;0;2;0;2; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;10000;5;6;7; ;6;7;2500,00;3;3;5; ;4;5;2;0;1;0;0;0;0
444215;1;1;2015;2;40;N;22;143;1; ;2;2; ;4;2;1;1; ;1;1;1;2;2;1;2;2;2;2;0;1;1;2;2;0;2;0;2; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;7;1;6;6900;3;3;3; ;3;4;985,71;1;1;1; ;1;1;1;0;6;4;0;0;0
444216;1;1;2015;2;44;N;31;101;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;15000;7;8;6; ;8;3;15000,00;10;10;10; ;10;9;1;0;98;0;0;0;0
444218;1;1;2015;2;43;S;13;427;2; ;2;1; ;9;1;1;1; ;1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;6000;3;3;3;3; ;3;3000,00;4;4;4;4; ;4;1;2;98;0;0;0;10
444219;1;1;2015;2;43;S;4;581;1; ;1;1; ;1;1;1;1; ;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;3700;1;1;1;1; ;1;1850,00;2;2;2;2; ;2;2;0;98;0;0;0;10
444221;1;1;2015;2;43;N;3;190;2; ;2;1; ;9;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;22000;9;9;9; ;9;9;22000,00;10;10;10; ;10;10;1;0;98;0;0;0;0
444222;1;1;2015;2;41;N;12;192;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;19000;9;9;10; ;9;10;9500,00;9;9;10; ;9;10;1;2;98;0;0;0;0
444224;1;1;2015;2;1;S;33;1236;1; ;3;2; ;4;1;1;2; ;1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;3;5;12500;7; ;6;6; ;7;1562,50;2; ;2;2; ;2;2;0;3;4;0;0;0
444225;1;1;2015;2;1;S;32;848;1; ;6;1; ;2;1;1;1; ;1;1;1;1;2;2;2;6;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;10000;5; ;5;5; ;4;10000,00;10; ;9;10; ;8;1;0;98;0;0;0;0
444226;1;1;2015;2;43;S;5;231;1; ;2;1; ;4;1;1;1; ;1;1;1;3;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;6400;3;3;3;3; ;3;3200,00;4;5;4;4; ;4;2;0;1;0;0;0;0
444227;1;1;2015;2;43;N;36;87;2; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;19000;9;9;9; ;9;9;9500,00;9;10;9; ;10;9;1;2;98;0;0;0;0
444228;1;1;2015;2;43;N;38;125;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7600;4;4;4; ;4;4;3800,00;6;6;5; ;6;6;1;2;98;0;0;0;0
444229;1;1;2015;2;41;N;12;156;1; ;3;2; ;4;1;1;1; ;1;1;1;1;1;1;2;3;1;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;4800;2;2;3; ;2;3;1600,00;2;2;3; ;2;3;3;0;98;0;0;0;0
444231;1;1;2015;2;42;S;10;346;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;4;0;4;17100;8;8;8;8; ;8;4275,00;6;6;7;6; ;6;2;0;98;0;0;0;0
444232;1;1;2015;2;42;N;27;222;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;7000;3;4;3; ;4;3;7000,00;8;9;9; ;9;9;1;0;96;0;0;0;0
444233;1;1;2015;2;1;S;33;1545;1; ;5;1; ;2;1;1;2; ;1;1;1;2;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;11600;6; ;6;6; ;6;2320,00;3; ;3;3; ;4;4;2;3;0;0;0;0
444235;1;1;2015;2;44;N;17;174;1; ;3;2; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;14500;7;7;5; ;7;6;4833,33;7;7;5; ;7;5;2;0;3;0;0;0;10000
444236;1;1;2015;2;40;N;25;109;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;6900;3;3;3; ;3;3;2300,00;3;3;4; ;3;4;2;0;3;0;0;0;0
444237;1;1;2015;2;1;S;33;1759;1; ;3;2; ;2;1;2;2; ;1;2;2;3;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;2000;1; ;1;1; ;1;500,00;1; ;1;1; ;1;2;0;98;0;0;0;0
444238;1;1;2015;2;1;S;32;1051;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;10000;5; ;5;5; ;4;2500,00;3; ;3;3; ;2;1;0;96;0;0;0;10010
444239;1;1;2015;2;43;S;13;665;1; ;2;1; ;2;1;1;1; ;1;1;1;1;1;1;2;2;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;7500;4;4;4;4; ;4;2500,00;3;3;3;3; ;3;2;0;1;0;0;0;0
444241;1;1;2015;2;43;S;5;263;1; ;3;1; ;2;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7000;3;3;3;3; ;3;3500,00;5;5;4;5; ;5;1;0;2;0;0;0;0
444242;1;1;2015;2;42;N;26;155;2; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;4500;2;2;2; ;2;2;4500,00;6;7;7; ;7;7;1;0;98;0;0;0;0
444243;1;1;2015;2;40;S;29;422;2; ;2;1; ;4;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;750;1;1;1;1; ;1;750,00;1;1;1;1; ;1;1;0;97;0;0;0;0
444244;1;1;2015;2;1;S;33;1805;1; ;3;2; ;4;1;1;1; ;1;1;1;2;1;1;1;3;3;2;0;1;2;2;2;0;2;0;2; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;17900;8; ;8;8; ;8;2557,14;4; ;3;3; ;4;2;0;7;0;0;0;0
444245;1;1;2015;2;43;N;38;86;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;9800;5;5;5; ;5;5;4900,00;7;7;6; ;7;7;2;0;1;0;0;0;0
